split,role,wav,activity,sess,idx,node
train,others,CR_lounge_220110_0731.s2400_chunk6.16kHz.wav,mo,220110_0731,6,raw
train,others,CR_lounge_220110_0731.s3300_chunk6.16kHz.wav,cp,220110_0731,6,raw
train,others,CR_lounge_220110_0731.s2700_chunk6.16kHz.wav,cm,220110_0731,6,raw
train,others,CR_lounge_220110_0731.s0_chunk7.16kHz.wav,cp,220110_0731,7,refined
train,others,CR_lounge_220110_0731.s2100_chunk7.16kHz.wav,op,220110_0731,7,refined
train,others,CR_lounge_220110_0731.s900_chunk7.16kHz.wav,c,220110_0731,7,refined
train,others,CR_lounge_220110_0731.s3600_chunk7.16kHz.wav,cmp,220110_0731,7,raw
train,others,CR_lounge_220110_0731.s300_chunk7.16kHz.wav,cp,220110_0731,7,raw
train,others,CR_lounge_220110_0731.s3000_chunk7.16kHz.wav,cm,220110_0731,7,raw
train,others,CR_lounge_220110_0731.s1200_chunk7.16kHz.wav,cp,220110_0731,7,raw
train,others,CR_lounge_220110_0731.s2400_chunk7.16kHz.wav,m,220110_0731,7,raw
train,others,CR_lounge_220110_0731.s3300_chunk7.16kHz.wav,c,220110_0731,7,raw
train,others,CR_lounge_220110_0731.s600_chunk7.16kHz.wav,cp,220110_0731,7,raw
train,others,CR_lounge_220110_0731.s2700_chunk7.16kHz.wav,cp,220110_0731,7,raw
train,others,CR_lounge_220110_0731.s3000_chunk8.16kHz.wav,cfm,220110_0731,8,refined
train,others,CR_lounge_220110_0731.s0_chunk8.16kHz.wav,cp,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s3600_chunk8.16kHz.wav,cfp,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s2100_chunk8.16kHz.wav,cp,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s300_chunk8.16kHz.wav,cp,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s1200_chunk8.16kHz.wav,c,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s2400_chunk8.16kHz.wav,bcm,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s3300_chunk8.16kHz.wav,c,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s600_chunk8.16kHz.wav,cp,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s900_chunk8.16kHz.wav,cp,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s2700_chunk8.16kHz.wav,cmp,220110_0731,8,raw
train,others,CR_lounge_220110_0731.s0_chunk9.16kHz.wav,cop,220110_0731,9,refined
train,others,CR_lounge_220110_0731.s1200_chunk9.16kHz.wav,cfp,220110_0731,9,refined
train,others,CR_lounge_220110_0731.s3600_chunk9.16kHz.wav,cp,220110_0731,9,raw
train,others,CR_lounge_220110_0731.s2100_chunk9.16kHz.wav,o,220110_0731,9,raw
train,others,CR_lounge_220110_0731.s300_chunk9.16kHz.wav,cfp,220110_0731,9,raw
train,others,CR_lounge_220110_0731.s3000_chunk9.16kHz.wav,m,220110_0731,9,raw
train,others,CR_lounge_220110_0731.s2400_chunk9.16kHz.wav,mp,220110_0731,9,raw
train,others,CR_lounge_220110_0731.s3300_chunk9.16kHz.wav,cp,220110_0731,9,raw
train,others,CR_lounge_220110_0731.s600_chunk9.16kHz.wav,c,220110_0731,9,raw
train,others,CR_lounge_220110_0731.s900_chunk9.16kHz.wav,cp,220110_0731,9,raw
train,others,CR_lounge_220110_0731.s2700_chunk9.16kHz.wav,c,220110_0731,9,raw
train,others,CR_lounge_220110_0731.s2100_chunk10.16kHz.wav,o,220110_0731,10,refined
train,others,CR_lounge_220110_0731.s300_chunk10.16kHz.wav,cfop,220110_0731,10,refined
train,others,CR_lounge_220110_0731.s1200_chunk10.16kHz.wav,cfp,220110_0731,10,refined
train,others,CR_lounge_220110_0731.s600_chunk10.16kHz.wav,c,220110_0731,10,refined
train,others,CR_lounge_220110_0731.s2700_chunk10.16kHz.wav,cm,220110_0731,10,refined
train,others,CR_lounge_220110_0731.s0_chunk10.16kHz.wav,cp,220110_0731,10,raw
train,others,CR_lounge_220110_0731.s3600_chunk10.16kHz.wav,cfmp,220110_0731,10,raw
train,others,CR_lounge_220110_0731.s3000_chunk10.16kHz.wav,c,220110_0731,10,raw
train,others,CR_lounge_220110_0731.s2400_chunk10.16kHz.wav,cmp,220110_0731,10,raw
train,others,CR_lounge_220110_0731.s3300_chunk10.16kHz.wav,co,220110_0731,10,raw
train,others,CR_lounge_220110_0731.s900_chunk10.16kHz.wav,cp,220110_0731,10,raw
train,others,CR_lounge_220110_0731.s0_chunk11.16kHz.wav,cp,220110_0731,11,refined
train,others,CR_lounge_220110_0731.s3600_chunk11.16kHz.wav,cfmp,220110_0731,11,refined
train,others,CR_lounge_220110_0731.s2100_chunk11.16kHz.wav,co,220110_0731,11,raw
train,others,CR_lounge_220110_0731.s300_chunk11.16kHz.wav,fop,220110_0731,11,raw
train,others,CR_lounge_220110_0731.s3000_chunk11.16kHz.wav,cm,220110_0731,11,raw
train,others,CR_lounge_220110_0731.s1200_chunk11.16kHz.wav,p,220110_0731,11,raw
train,others,CR_lounge_220110_0731.s2400_chunk11.16kHz.wav,mo,220110_0731,11,raw
train,others,CR_lounge_220110_0731.s3300_chunk11.16kHz.wav,cf,220110_0731,11,raw
train,others,CR_lounge_220110_0731.s600_chunk11.16kHz.wav,cp,220110_0731,11,raw
train,others,CR_lounge_220110_0731.s900_chunk11.16kHz.wav,p,220110_0731,11,raw
train,others,CR_lounge_220110_0731.s2700_chunk11.16kHz.wav,cmp,220110_0731,11,raw
train,others,CR_lounge_220110_0731.s0_chunk12.16kHz.wav,c,220110_0731,12,refined
train,others,CR_lounge_220110_0731.s2100_chunk12.16kHz.wav,co,220110_0731,12,refined
train,others,CR_lounge_220110_0731.s2400_chunk12.16kHz.wav,cop,220110_0731,12,refined
train,others,CR_lounge_220110_0731.s2700_chunk12.16kHz.wav,cmp,220110_0731,12,refined
train,others,CR_lounge_220110_0731.s3600_chunk12.16kHz.wav,cp,220110_0731,12,raw
train,others,CR_lounge_220110_0731.s300_chunk12.16kHz.wav,cop,220110_0731,12,raw
train,others,CR_lounge_220110_0731.s3000_chunk12.16kHz.wav,cm,220110_0731,12,raw
train,others,CR_lounge_220110_0731.s1200_chunk12.16kHz.wav,c,220110_0731,12,raw
train,others,CR_lounge_220110_0731.s3300_chunk12.16kHz.wav,cf,220110_0731,12,raw
train,others,CR_lounge_220110_0731.s600_chunk12.16kHz.wav,c,220110_0731,12,raw
train,others,CR_lounge_220110_0731.s900_chunk12.16kHz.wav,p,220110_0731,12,raw
train,others,CR_lounge_220110_0731.s3600_chunk13.16kHz.wav,cp,220110_0731,13,refined
train,others,CR_lounge_220110_0731.s2700_chunk13.16kHz.wav,mo,220110_0731,13,refined
train,others,CR_lounge_220110_0731.s0_chunk13.16kHz.wav,cp,220110_0731,13,raw
train,others,CR_lounge_220110_0731.s2100_chunk13.16kHz.wav,co,220110_0731,13,raw
train,others,CR_lounge_220110_0731.s300_chunk13.16kHz.wav,p,220110_0731,13,raw
train,others,CR_lounge_220110_0731.s3000_chunk13.16kHz.wav,cm,220110_0731,13,raw
train,others,CR_lounge_220110_0731.s1200_chunk13.16kHz.wav,c,220110_0731,13,raw
train,others,CR_lounge_220110_0731.s2400_chunk13.16kHz.wav,cm,220110_0731,13,raw
train,others,CR_lounge_220110_0731.s3300_chunk13.16kHz.wav,cfp,220110_0731,13,raw
train,others,CR_lounge_220110_0731.s600_chunk13.16kHz.wav,c,220110_0731,13,raw
train,others,CR_lounge_220110_0731.s900_chunk13.16kHz.wav,p,220110_0731,13,raw
train,others,CR_lounge_220110_0731.s900_chunk14.16kHz.wav,fop,220110_0731,14,refined
train,others,CR_lounge_220110_0731.s0_chunk14.16kHz.wav,cp,220110_0731,14,raw
train,others,CR_lounge_220110_0731.s3600_chunk14.16kHz.wav,cfmp,220110_0731,14,raw
train,others,CR_lounge_220110_0731.s2100_chunk14.16kHz.wav,co,220110_0731,14,raw
train,others,CR_lounge_220110_0731.s300_chunk14.16kHz.wav,cp,220110_0731,14,raw
train,others,CR_lounge_220110_0731.s3000_chunk14.16kHz.wav,cp,220110_0731,14,raw
train,others,CR_lounge_220110_0731.s1200_chunk14.16kHz.wav,cp,220110_0731,14,raw
train,others,CR_lounge_220110_0731.s3300_chunk14.16kHz.wav,cp,220110_0731,14,raw
train,others,CR_lounge_220110_0731.s600_chunk14.16kHz.wav,c,220110_0731,14,raw
train,others,CR_lounge_220110_0731.s2700_chunk14.16kHz.wav,cm,220110_0731,14,raw
train,others,CR_lounge_220110_0731.s0_chunk15.16kHz.wav,cop,220110_0731,15,refined
train,others,CR_lounge_220110_0731.s2400_chunk15.16kHz.wav,cop,220110_0731,15,refined
train,others,CR_lounge_220110_0731.s3600_chunk15.16kHz.wav,cfmp,220110_0731,15,raw
train,others,CR_lounge_220110_0731.s2100_chunk15.16kHz.wav,cp,220110_0731,15,raw
train,others,CR_lounge_220110_0731.s300_chunk15.16kHz.wav,cp,220110_0731,15,raw
train,others,CR_lounge_220110_0731.s3000_chunk15.16kHz.wav,c,220110_0731,15,raw
train,others,CR_lounge_220110_0731.s1200_chunk15.16kHz.wav,cf,220110_0731,15,raw
train,others,CR_lounge_220110_0731.s3300_chunk15.16kHz.wav,cp,220110_0731,15,raw
train,others,CR_lounge_220110_0731.s600_chunk15.16kHz.wav,cp,220110_0731,15,raw
train,others,CR_lounge_220110_0731.s900_chunk15.16kHz.wav,f,220110_0731,15,raw
train,others,CR_lounge_220110_0731.s2700_chunk15.16kHz.wav,cm,220110_0731,15,raw
train,others,CR_lounge_220110_0731.s0_chunk16.16kHz.wav,cp,220110_0731,16,refined
train,others,CR_lounge_220110_0731.s3600_chunk16.16kHz.wav,cfmp,220110_0731,16,refined
train,others,CR_lounge_220110_0731.s300_chunk16.16kHz.wav,cop,220110_0731,16,refined
train,others,CR_lounge_220110_0731.s3000_chunk16.16kHz.wav,cm,220110_0731,16,refined
train,others,CR_lounge_220110_0731.s1200_chunk16.16kHz.wav,cfp,220110_0731,16,refined
train,others,CR_lounge_220110_0731.s900_chunk16.16kHz.wav,cfop,220110_0731,16,refined
train,others,CR_lounge_220110_0731.s2100_chunk16.16kHz.wav,co,220110_0731,16,raw
train,others,CR_lounge_220110_0731.s2400_chunk16.16kHz.wav,cm,220110_0731,16,raw
train,others,CR_lounge_220110_0731.s3300_chunk16.16kHz.wav,cfp,220110_0731,16,raw
train,others,CR_lounge_220110_0731.s600_chunk16.16kHz.wav,cp,220110_0731,16,raw
train,others,CR_lounge_220110_0731.s2700_chunk16.16kHz.wav,mp,220110_0731,16,raw
train,others,CR_lounge_220110_0731.s0_chunk17.16kHz.wav,cop,220110_0731,17,refined
train,others,CR_lounge_220110_0731.s900_chunk17.16kHz.wav,cfp,220110_0731,17,refined
train,others,CR_lounge_220110_0731.s2700_chunk17.16kHz.wav,cmp,220110_0731,17,refined
train,others,CR_lounge_220110_0731.s3600_chunk17.16kHz.wav,cm,220110_0731,17,raw
train,others,CR_lounge_220110_0731.s2100_chunk17.16kHz.wav,co,220110_0731,17,raw
train,others,CR_lounge_220110_0731.s300_chunk17.16kHz.wav,cp,220110_0731,17,raw
train,others,CR_lounge_220110_0731.s3000_chunk17.16kHz.wav,cm,220110_0731,17,raw
train,others,CR_lounge_220110_0731.s1200_chunk17.16kHz.wav,cf,220110_0731,17,raw
train,others,CR_lounge_220110_0731.s2400_chunk17.16kHz.wav,cmo,220110_0731,17,raw
train,others,CR_lounge_220110_0731.s3300_chunk17.16kHz.wav,cmp,220110_0731,17,raw
train,others,CR_lounge_220110_0731.s600_chunk17.16kHz.wav,c,220110_0731,17,raw
train,others,CR_lounge_220110_0731.s0_chunk18.16kHz.wav,cp,220110_0731,18,refined
train,others,CR_lounge_220110_0731.s2100_chunk18.16kHz.wav,co,220110_0731,18,refined
train,others,CR_lounge_220110_0731.s300_chunk18.16kHz.wav,cop,220110_0731,18,refined
train,others,CR_lounge_220110_0731.s3000_chunk18.16kHz.wav,cm,220110_0731,18,refined
train,others,CR_lounge_220110_0731.s2400_chunk18.16kHz.wav,mop,220110_0731,18,refined
train,others,CR_lounge_220110_0731.s3600_chunk18.16kHz.wav,cm,220110_0731,18,raw
train,others,CR_lounge_220110_0731.s1200_chunk18.16kHz.wav,cf,220110_0731,18,raw
train,others,CR_lounge_220110_0731.s3300_chunk18.16kHz.wav,cp,220110_0731,18,raw
train,others,CR_lounge_220110_0731.s600_chunk18.16kHz.wav,cp,220110_0731,18,raw
train,others,CR_lounge_220110_0731.s900_chunk18.16kHz.wav,c,220110_0731,18,raw
train,others,CR_lounge_220110_0731.s2700_chunk18.16kHz.wav,cm,220110_0731,18,raw
train,others,CR_lounge_220110_0731.s0_chunk19.16kHz.wav,cp,220110_0731,19,refined
train,others,CR_lounge_220110_0731.s300_chunk19.16kHz.wav,cop,220110_0731,19,refined
train,others,CR_lounge_220110_0731.s2400_chunk19.16kHz.wav,mop,220110_0731,19,refined
train,others,CR_lounge_220110_0731.s600_chunk19.16kHz.wav,c,220110_0731,19,refined
train,others,CR_lounge_220110_0731.s900_chunk19.16kHz.wav,cop,220110_0731,19,refined
train,others,CR_lounge_220110_0731.s2700_chunk19.16kHz.wav,cm,220110_0731,19,refined
train,others,CR_lounge_220110_0731.s3600_chunk19.16kHz.wav,cm,220110_0731,19,raw
train,others,CR_lounge_220110_0731.s2100_chunk19.16kHz.wav,co,220110_0731,19,raw
train,others,CR_lounge_220110_0731.s3000_chunk19.16kHz.wav,c,220110_0731,19,raw
train,others,CR_lounge_220110_0731.s1200_chunk19.16kHz.wav,c,220110_0731,19,raw
train,others,CR_lounge_220110_0731.s3300_chunk19.16kHz.wav,cp,220110_0731,19,raw
train,others,CR_lounge_220110_0731.s0_chunk20.16kHz.wav,cp,220110_0731,20,refined
train,others,CR_lounge_220110_0731.s3600_chunk20.16kHz.wav,cfm,220110_0731,20,refined
train,others,CR_lounge_220110_0731.s300_chunk20.16kHz.wav,cop,220110_0731,20,refined
train,others,CR_lounge_220110_0731.s2700_chunk20.16kHz.wav,cm,220110_0731,20,refined
train,others,CR_lounge_220110_0731.s2100_chunk20.16kHz.wav,co,220110_0731,20,raw
train,others,CR_lounge_220110_0731.s3000_chunk20.16kHz.wav,m,220110_0731,20,raw
train,others,CR_lounge_220110_0731.s1200_chunk20.16kHz.wav,cp,220110_0731,20,raw
train,others,CR_lounge_220110_0731.s2400_chunk20.16kHz.wav,mo,220110_0731,20,raw
train,others,CR_lounge_220110_0731.s3300_chunk20.16kHz.wav,cp,220110_0731,20,raw
train,others,CR_lounge_220110_0731.s600_chunk20.16kHz.wav,cp,220110_0731,20,raw
train,others,CR_lounge_220110_0731.s900_chunk20.16kHz.wav,c,220110_0731,20,raw
train,others,CR_lounge_220110_0731.s0_chunk21.16kHz.wav,cp,220110_0731,21,refined
train,others,CR_lounge_220110_0731.s3600_chunk21.16kHz.wav,cfmop,220110_0731,21,refined
train,others,CR_lounge_220110_0731.s2100_chunk21.16kHz.wav,cop,220110_0731,21,refined
train,others,CR_lounge_220110_0731.s600_chunk21.16kHz.wav,cop,220110_0731,21,refined
train,others,CR_lounge_220110_0731.s300_chunk21.16kHz.wav,cp,220110_0731,21,raw
train,others,CR_lounge_220110_0731.s3000_chunk21.16kHz.wav,m,220110_0731,21,raw
train,others,CR_lounge_220110_0731.s1200_chunk21.16kHz.wav,cp,220110_0731,21,raw
train,others,CR_lounge_220110_0731.s2400_chunk21.16kHz.wav,m,220110_0731,21,raw
train,others,CR_lounge_220110_0731.s3300_chunk21.16kHz.wav,cmp,220110_0731,21,raw
train,others,CR_lounge_220110_0731.s900_chunk21.16kHz.wav,c,220110_0731,21,raw
train,others,CR_lounge_220110_0731.s2700_chunk21.16kHz.wav,m,220110_0731,21,raw
train,others,CR_lounge_220110_0731.s0_chunk22.16kHz.wav,cp,220110_0731,22,refined
train,others,CR_lounge_220110_0731.s2100_chunk22.16kHz.wav,cop,220110_0731,22,refined
train,others,CR_lounge_220110_0731.s1200_chunk22.16kHz.wav,cp,220110_0731,22,refined
train,others,CR_lounge_220110_0731.s3300_chunk22.16kHz.wav,cop,220110_0731,22,refined
train,others,CR_lounge_220110_0731.s3600_chunk22.16kHz.wav,cfmp,220110_0731,22,raw
train,others,CR_lounge_220110_0731.s300_chunk22.16kHz.wav,cp,220110_0731,22,raw
train,others,CR_lounge_220110_0731.s3000_chunk22.16kHz.wav,cm,220110_0731,22,raw
train,others,CR_lounge_220110_0731.s2400_chunk22.16kHz.wav,m,220110_0731,22,raw
train,others,CR_lounge_220110_0731.s600_chunk22.16kHz.wav,cp,220110_0731,22,raw
train,others,CR_lounge_220110_0731.s900_chunk22.16kHz.wav,co,220110_0731,22,raw
train,others,CR_lounge_220110_0731.s2700_chunk22.16kHz.wav,cm,220110_0731,22,raw
train,others,CR_lounge_220110_0731.s2100_chunk23.16kHz.wav,cop,220110_0731,23,refined
train,others,CR_lounge_220110_0731.s300_chunk23.16kHz.wav,cop,220110_0731,23,refined
train,others,CR_lounge_220110_0731.s3300_chunk23.16kHz.wav,cfmop,220110_0731,23,refined
train,others,CR_lounge_220110_0731.s0_chunk23.16kHz.wav,cp,220110_0731,23,raw
train,others,CR_lounge_220110_0731.s3600_chunk23.16kHz.wav,cmp,220110_0731,23,raw
train,others,CR_lounge_220110_0731.s3000_chunk23.16kHz.wav,c,220110_0731,23,raw
train,others,CR_lounge_220110_0731.s1200_chunk23.16kHz.wav,cp,220110_0731,23,raw
train,others,CR_lounge_220110_0731.s2400_chunk23.16kHz.wav,c,220110_0731,23,raw
train,others,CR_lounge_220110_0731.s600_chunk23.16kHz.wav,cp,220110_0731,23,raw
train,others,CR_lounge_220110_0731.s900_chunk23.16kHz.wav,cp,220110_0731,23,raw
train,others,CR_lounge_220110_0731.s2700_chunk23.16kHz.wav,m,220110_0731,23,raw
train,others,CR_lounge_220110_0731.s0_chunk24.16kHz.wav,cop,220110_0731,24,refined
train,others,CR_lounge_220110_0731.s3600_chunk24.16kHz.wav,cmp,220110_0731,24,refined
train,others,CR_lounge_220110_0731.s2100_chunk24.16kHz.wav,cop,220110_0731,24,refined
train,others,CR_lounge_220110_0731.s3000_chunk24.16kHz.wav,cfm,220110_0731,24,refined
train,others,CR_lounge_220110_0731.s300_chunk24.16kHz.wav,cp,220110_0731,24,raw
train,others,CR_lounge_220110_0731.s1200_chunk24.16kHz.wav,c,220110_0731,24,raw
train,others,CR_lounge_220110_0731.s2400_chunk24.16kHz.wav,cm,220110_0731,24,raw
train,others,CR_lounge_220110_0731.s3300_chunk24.16kHz.wav,fmp,220110_0731,24,raw
train,others,CR_lounge_220110_0731.s600_chunk24.16kHz.wav,p,220110_0731,24,raw
train,others,CR_lounge_220110_0731.s900_chunk24.16kHz.wav,cp,220110_0731,24,raw
train,others,CR_lounge_220110_0731.s2700_chunk24.16kHz.wav,cmp,220110_0731,24,raw
train,others,CR_lounge_220110_0731.s2100_chunk25.16kHz.wav,co,220110_0731,25,refined
train,others,CR_lounge_220110_0731.s3000_chunk25.16kHz.wav,cfm,220110_0731,25,refined
train,others,CR_lounge_220110_0731.s600_chunk25.16kHz.wav,cop,220110_0731,25,refined
train,others,CR_lounge_220110_0731.s0_chunk25.16kHz.wav,cp,220110_0731,25,raw
train,others,CR_lounge_220110_0731.s3600_chunk25.16kHz.wav,cmp,220110_0731,25,raw
train,others,CR_lounge_220110_0731.s300_chunk25.16kHz.wav,cp,220110_0731,25,raw
train,others,CR_lounge_220110_0731.s1200_chunk25.16kHz.wav,cp,220110_0731,25,raw
train,others,CR_lounge_220110_0731.s2400_chunk25.16kHz.wav,mo,220110_0731,25,raw
train,others,CR_lounge_220110_0731.s3300_chunk25.16kHz.wav,cmp,220110_0731,25,raw
train,others,CR_lounge_220110_0731.s900_chunk25.16kHz.wav,co,220110_0731,25,raw
train,others,CR_lounge_220110_0731.s2700_chunk25.16kHz.wav,cmo,220110_0731,25,raw
train,others,CR_lounge_220110_0731.s0_chunk26.16kHz.wav,cop,220110_0731,26,refined
train,others,CR_lounge_220110_0731.s2100_chunk26.16kHz.wav,cop,220110_0731,26,refined
train,others,CR_lounge_220110_0731.s3600_chunk26.16kHz.wav,cmp,220110_0731,26,raw
train,others,CR_lounge_220110_0731.s300_chunk26.16kHz.wav,cp,220110_0731,26,raw
train,others,CR_lounge_220110_0731.s3000_chunk26.16kHz.wav,cf,220110_0731,26,raw
train,others,CR_lounge_220110_0731.s1200_chunk26.16kHz.wav,c,220110_0731,26,raw
train,others,CR_lounge_220110_0731.s2400_chunk26.16kHz.wav,m,220110_0731,26,raw
train,others,CR_lounge_220110_0731.s3300_chunk26.16kHz.wav,cmp,220110_0731,26,raw
train,others,CR_lounge_220110_0731.s600_chunk26.16kHz.wav,cp,220110_0731,26,raw
train,others,CR_lounge_220110_0731.s900_chunk26.16kHz.wav,co,220110_0731,26,raw
train,others,CR_lounge_220110_0731.s2700_chunk26.16kHz.wav,mo,220110_0731,26,raw
train,others,CR_lounge_220110_0731.s0_chunk27.16kHz.wav,cop,220110_0731,27,refined
train,others,CR_lounge_220110_0731.s3000_chunk27.16kHz.wav,cm,220110_0731,27,refined
train,others,CR_lounge_220110_0731.s1200_chunk27.16kHz.wav,cop,220110_0731,27,refined
train,others,CR_lounge_220110_0731.s3300_chunk27.16kHz.wav,cop,220110_0731,27,refined
train,others,CR_lounge_220110_0731.s900_chunk27.16kHz.wav,op,220110_0731,27,refined
train,others,CR_lounge_220110_0731.s3600_chunk27.16kHz.wav,cf,220110_0731,27,raw
train,others,CR_lounge_220110_0731.s2100_chunk27.16kHz.wav,c,220110_0731,27,raw
train,others,CR_lounge_220110_0731.s300_chunk27.16kHz.wav,cp,220110_0731,27,raw
train,others,CR_lounge_220110_0731.s2400_chunk27.16kHz.wav,mp,220110_0731,27,raw
train,others,CR_lounge_220110_0731.s600_chunk27.16kHz.wav,cfp,220110_0731,27,raw
train,others,CR_lounge_220110_0731.s2700_chunk27.16kHz.wav,cmp,220110_0731,27,raw
train,others,CR_lounge_220110_0731.s3600_chunk28.16kHz.wav,cf,220110_0731,28,refined
train,others,CR_lounge_220110_0731.s1200_chunk28.16kHz.wav,cp,220110_0731,28,refined
train,others,CR_lounge_220110_0731.s600_chunk28.16kHz.wav,p,220110_0731,28,refined
train,others,CR_lounge_220110_0731.s0_chunk28.16kHz.wav,cp,220110_0731,28,raw
train,others,CR_lounge_220110_0731.s2100_chunk28.16kHz.wav,c,220110_0731,28,raw
train,others,CR_lounge_220110_0731.s300_chunk28.16kHz.wav,cp,220110_0731,28,raw
train,others,CR_lounge_220110_0731.s3000_chunk28.16kHz.wav,c,220110_0731,28,raw
train,others,CR_lounge_220110_0731.s2400_chunk28.16kHz.wav,cm,220110_0731,28,raw
train,others,CR_lounge_220110_0731.s3300_chunk28.16kHz.wav,cp,220110_0731,28,raw
train,others,CR_lounge_220110_0731.s900_chunk28.16kHz.wav,p,220110_0731,28,raw
train,others,CR_lounge_220110_0731.s2700_chunk28.16kHz.wav,mo,220110_0731,28,raw
train,others,CR_lounge_220110_0731.s3000_chunk29.16kHz.wav,cm,220110_0731,29,refined
train,others,CR_lounge_220110_0731.s1200_chunk29.16kHz.wav,p,220110_0731,29,refined
train,others,CR_lounge_220110_0731.s600_chunk29.16kHz.wav,cfp,220110_0731,29,refined
train,others,CR_lounge_220110_0731.s0_chunk29.16kHz.wav,cfp,220110_0731,29,raw
train,others,CR_lounge_220110_0731.s3600_chunk29.16kHz.wav,cmp,220110_0731,29,raw
train,others,CR_lounge_220110_0731.s2100_chunk29.16kHz.wav,c,220110_0731,29,raw
train,others,CR_lounge_220110_0731.s300_chunk29.16kHz.wav,cp,220110_0731,29,raw
train,others,CR_lounge_220110_0731.s2400_chunk29.16kHz.wav,c,220110_0731,29,raw
train,others,CR_lounge_220110_0731.s3300_chunk29.16kHz.wav,cp,220110_0731,29,raw
train,others,CR_lounge_220110_0731.s900_chunk29.16kHz.wav,c,220110_0731,29,raw
train,others,CR_lounge_220110_0731.s2700_chunk29.16kHz.wav,cmp,220110_0731,29,raw
train,others,CR_lounge_220110_0731.s0_chunk30.16kHz.wav,cfop,220110_0731,30,refined
train,others,CR_lounge_220110_0731.s3600_chunk30.16kHz.wav,cfmp,220110_0731,30,refined
train,others,CR_lounge_220110_0731.s2400_chunk30.16kHz.wav,cop,220110_0731,30,refined
train,others,CR_lounge_220110_0731.s900_chunk30.16kHz.wav,cop,220110_0731,30,refined
train,others,CR_lounge_220110_0731.s2700_chunk30.16kHz.wav,cp,220110_0731,30,refined
train,others,CR_lounge_220110_0731.s2100_chunk30.16kHz.wav,c,220110_0731,30,raw
train,others,CR_lounge_220110_0731.s300_chunk30.16kHz.wav,cp,220110_0731,30,raw
train,others,CR_lounge_220110_0731.s3000_chunk30.16kHz.wav,cm,220110_0731,30,raw
train,others,CR_lounge_220110_0731.s1200_chunk30.16kHz.wav,p,220110_0731,30,raw
train,others,CR_lounge_220110_0731.s3300_chunk30.16kHz.wav,cmp,220110_0731,30,raw
train,others,CR_lounge_220110_0731.s600_chunk30.16kHz.wav,fp,220110_0731,30,raw
train,others,CR_lounge_220110_0731.s1200_chunk31.16kHz.wav,cp,220110_0731,31,refined
train,others,CR_lounge_220110_0731.s600_chunk31.16kHz.wav,cp,220110_0731,31,refined
train,others,CR_lounge_220110_0731.s0_chunk31.16kHz.wav,cp,220110_0731,31,raw
train,others,CR_lounge_220110_0731.s3600_chunk31.16kHz.wav,cf,220110_0731,31,raw
train,others,CR_lounge_220110_0731.s2100_chunk31.16kHz.wav,c,220110_0731,31,raw
train,others,CR_lounge_220110_0731.s300_chunk31.16kHz.wav,cp,220110_0731,31,raw
train,others,CR_lounge_220110_0731.s3000_chunk31.16kHz.wav,cmp,220110_0731,31,raw
train,others,CR_lounge_220110_0731.s2400_chunk31.16kHz.wav,cp,220110_0731,31,raw
train,others,CR_lounge_220110_0731.s3300_chunk31.16kHz.wav,cmp,220110_0731,31,raw
train,others,CR_lounge_220110_0731.s900_chunk31.16kHz.wav,cp,220110_0731,31,raw
train,others,CR_lounge_220110_0731.s2700_chunk31.16kHz.wav,co,220110_0731,31,raw
train,others,CR_lounge_220110_0731.s2100_chunk32.16kHz.wav,cop,220110_0731,32,refined
train,others,CR_lounge_220110_0731.s3000_chunk32.16kHz.wav,cm,220110_0731,32,refined
train,others,CR_lounge_220110_0731.s0_chunk32.16kHz.wav,cfp,220110_0731,32,raw
train,others,CR_lounge_220110_0731.s3600_chunk32.16kHz.wav,cfp,220110_0731,32,raw
train,others,CR_lounge_220110_0731.s300_chunk32.16kHz.wav,cp,220110_0731,32,raw
train,others,CR_lounge_220110_0731.s1200_chunk32.16kHz.wav,c,220110_0731,32,raw
train,others,CR_lounge_220110_0731.s2400_chunk32.16kHz.wav,cp,220110_0731,32,raw
train,others,CR_lounge_220110_0731.s3300_chunk32.16kHz.wav,cfmp,220110_0731,32,raw
train,others,CR_lounge_220110_0731.s600_chunk32.16kHz.wav,c,220110_0731,32,raw
train,others,CR_lounge_220110_0731.s900_chunk32.16kHz.wav,cp,220110_0731,32,raw
train,others,CR_lounge_220110_0731.s2700_chunk32.16kHz.wav,cmo,220110_0731,32,raw
train,others,CR_lounge_220110_0731.s3600_chunk33.16kHz.wav,cmop,220110_0731,33,refined
train,others,CR_lounge_220110_0731.s300_chunk33.16kHz.wav,op,220110_0731,33,refined
train,others,CR_lounge_220110_0731.s3300_chunk33.16kHz.wav,cmop,220110_0731,33,refined
train,others,CR_lounge_220110_0731.s900_chunk33.16kHz.wav,cp,220110_0731,33,refined
train,others,CR_lounge_220110_0731.s2700_chunk33.16kHz.wav,cmop,220110_0731,33,refined
