split,role,wav,activity,sess,idx,node
train,target,DevNode3_ex234_373.wav,watching_tv,234,373,3
train,target,DevNode4_ex234_378.wav,watching_tv,234,378,4
train,target,DevNode1_ex234_383.wav,watching_tv,234,383,1
train,target,DevNode2_ex234_388.wav,watching_tv,234,388,2
train,target,DevNode3_ex234_393.wav,watching_tv,234,393,3
train,target,DevNode4_ex234_398.wav,watching_tv,234,398,4
train,target,DevNode1_ex234_403.wav,watching_tv,234,403,1
train,target,DevNode2_ex234_408.wav,watching_tv,234,408,2
train,target,DevNode3_ex234_414.wav,watching_tv,234,414,3
train,target,DevNode4_ex234_419.wav,watching_tv,234,419,4
train,target,DevNode1_ex234_424.wav,watching_tv,234,424,1
train,target,DevNode2_ex234_429.wav,watching_tv,234,429,2
train,target,DevNode3_ex234_434.wav,watching_tv,234,434,3
train,target,DevNode4_ex234_439.wav,watching_tv,234,439,4
train,target,DevNode1_ex234_444.wav,watching_tv,234,444,1
train,target,DevNode2_ex234_449.wav,watching_tv,234,449,2
train,target,DevNode3_ex234_455.wav,watching_tv,234,455,3
train,target,DevNode4_ex234_460.wav,watching_tv,234,460,4
train,target,DevNode1_ex234_465.wav,watching_tv,234,465,1
train,target,DevNode2_ex234_470.wav,watching_tv,234,470,2
train,target,DevNode3_ex234_475.wav,watching_tv,234,475,3
train,target,DevNode4_ex234_480.wav,watching_tv,234,480,4
train,target,DevNode1_ex234_485.wav,watching_tv,234,485,1
train,target,DevNode2_ex234_490.wav,watching_tv,234,490,2
train,target,DevNode3_ex234_496.wav,watching_tv,234,496,3
train,target,DevNode4_ex234_501.wav,watching_tv,234,501,4
train,target,DevNode1_ex234_506.wav,watching_tv,234,506,1
train,target,DevNode2_ex234_511.wav,watching_tv,234,511,2
train,target,DevNode3_ex234_516.wav,watching_tv,234,516,3
train,target,DevNode4_ex234_521.wav,watching_tv,234,521,4
train,target,DevNode1_ex234_526.wav,watching_tv,234,526,1
train,target,DevNode2_ex234_531.wav,watching_tv,234,531,2
train,target,DevNode3_ex234_537.wav,watching_tv,234,537,3
train,target,DevNode4_ex234_542.wav,watching_tv,234,542,4
train,target,DevNode1_ex234_547.wav,watching_tv,234,547,1
train,target,DevNode2_ex234_552.wav,watching_tv,234,552,2
train,target,DevNode3_ex234_557.wav,watching_tv,234,557,3
train,target,DevNode4_ex234_562.wav,watching_tv,234,562,4
train,target,DevNode1_ex234_567.wav,watching_tv,234,567,1
train,target,DevNode2_ex234_572.wav,watching_tv,234,572,2
train,target,DevNode3_ex234_578.wav,watching_tv,234,578,3
train,target,DevNode4_ex234_583.wav,watching_tv,234,583,4
train,target,DevNode1_ex234_588.wav,watching_tv,234,588,1
train,target,DevNode2_ex234_593.wav,watching_tv,234,593,2
train,target,DevNode3_ex234_598.wav,watching_tv,234,598,3
train,target,DevNode4_ex234_603.wav,watching_tv,234,603,4
train,target,DevNode1_ex234_608.wav,watching_tv,234,608,1
train,target,DevNode2_ex234_613.wav,watching_tv,234,613,2
train,target,DevNode3_ex234_619.wav,watching_tv,234,619,3
train,target,DevNode4_ex234_624.wav,watching_tv,234,624,4
train,target,DevNode1_ex234_629.wav,watching_tv,234,629,1
train,target,DevNode2_ex234_634.wav,watching_tv,234,634,2
train,target,DevNode3_ex234_639.wav,watching_tv,234,639,3
train,target,DevNode4_ex234_644.wav,watching_tv,234,644,4
train,target,DevNode1_ex234_649.wav,watching_tv,234,649,1
train,target,DevNode2_ex234_654.wav,watching_tv,234,654,2
train,target,DevNode3_ex234_660.wav,watching_tv,234,660,3
train,target,DevNode4_ex234_665.wav,watching_tv,234,665,4
train,target,DevNode1_ex234_670.wav,watching_tv,234,670,1
train,target,DevNode2_ex234_675.wav,watching_tv,234,675,2
train,target,DevNode3_ex234_680.wav,watching_tv,234,680,3
train,target,DevNode4_ex234_685.wav,watching_tv,234,685,4
train,target,DevNode1_ex234_690.wav,watching_tv,234,690,1
train,target,DevNode2_ex234_695.wav,watching_tv,234,695,2
train,target,DevNode3_ex234_701.wav,watching_tv,234,701,3
train,target,DevNode4_ex234_706.wav,watching_tv,234,706,4
train,target,DevNode1_ex234_711.wav,watching_tv,234,711,1
train,target,DevNode2_ex234_716.wav,watching_tv,234,716,2
train,target,DevNode3_ex234_721.wav,watching_tv,234,721,3
train,target,DevNode4_ex234_726.wav,watching_tv,234,726,4
train,target,DevNode1_ex234_731.wav,watching_tv,234,731,1
train,target,DevNode2_ex234_736.wav,watching_tv,234,736,2
train,target,DevNode3_ex234_742.wav,watching_tv,234,742,3
train,target,DevNode4_ex234_747.wav,watching_tv,234,747,4
train,target,DevNode1_ex234_752.wav,watching_tv,234,752,1
train,target,DevNode2_ex234_757.wav,watching_tv,234,757,2
train,target,DevNode3_ex234_762.wav,watching_tv,234,762,3
train,target,DevNode4_ex234_767.wav,watching_tv,234,767,4
train,target,DevNode1_ex234_772.wav,watching_tv,234,772,1
train,target,DevNode2_ex234_777.wav,watching_tv,234,777,2
train,target,DevNode3_ex234_783.wav,watching_tv,234,783,3
train,target,DevNode4_ex234_788.wav,watching_tv,234,788,4
train,target,DevNode1_ex234_793.wav,watching_tv,234,793,1
train,target,DevNode2_ex234_798.wav,watching_tv,234,798,2
train,target,DevNode3_ex234_803.wav,watching_tv,234,803,3
train,target,DevNode4_ex234_808.wav,watching_tv,234,808,4
train,target,DevNode1_ex234_813.wav,watching_tv,234,813,1
train,target,DevNode2_ex234_818.wav,watching_tv,234,818,2
train,target,DevNode3_ex234_824.wav,watching_tv,234,824,3
train,target,DevNode4_ex234_829.wav,watching_tv,234,829,4
train,target,DevNode1_ex235_2.wav,watching_tv,235,2,1
train,target,DevNode2_ex235_7.wav,watching_tv,235,7,2
train,target,DevNode3_ex235_12.wav,watching_tv,235,12,3
train,target,DevNode4_ex235_17.wav,watching_tv,235,17,4
train,target,DevNode1_ex235_22.wav,watching_tv,235,22,1
train,target,DevNode2_ex235_27.wav,watching_tv,235,27,2
train,target,DevNode3_ex235_33.wav,watching_tv,235,33,3
train,target,DevNode4_ex235_38.wav,watching_tv,235,38,4
train,target,DevNode1_ex235_43.wav,watching_tv,235,43,1
train,target,DevNode2_ex235_48.wav,watching_tv,235,48,2
train,target,DevNode3_ex235_53.wav,watching_tv,235,53,3
train,target,DevNode4_ex235_58.wav,watching_tv,235,58,4
train,target,DevNode1_ex235_63.wav,watching_tv,235,63,1
train,target,DevNode2_ex235_68.wav,watching_tv,235,68,2
train,target,DevNode3_ex235_74.wav,watching_tv,235,74,3
train,target,DevNode4_ex235_79.wav,watching_tv,235,79,4
train,target,DevNode1_ex235_84.wav,watching_tv,235,84,1
train,target,DevNode2_ex235_89.wav,watching_tv,235,89,2
train,target,DevNode3_ex235_94.wav,watching_tv,235,94,3
train,target,DevNode4_ex235_99.wav,watching_tv,235,99,4
train,target,DevNode1_ex235_104.wav,watching_tv,235,104,1
train,target,DevNode2_ex235_109.wav,watching_tv,235,109,2
train,target,DevNode3_ex235_115.wav,watching_tv,235,115,3
train,target,DevNode4_ex235_120.wav,watching_tv,235,120,4
train,target,DevNode1_ex235_125.wav,watching_tv,235,125,1
train,target,DevNode2_ex235_130.wav,watching_tv,235,130,2
train,target,DevNode3_ex235_135.wav,watching_tv,235,135,3
train,target,DevNode4_ex235_140.wav,watching_tv,235,140,4
train,target,DevNode1_ex235_145.wav,watching_tv,235,145,1
train,target,DevNode2_ex235_150.wav,watching_tv,235,150,2
train,target,DevNode3_ex235_156.wav,watching_tv,235,156,3
train,target,DevNode4_ex235_161.wav,watching_tv,235,161,4
train,target,DevNode1_ex235_166.wav,watching_tv,235,166,1
train,target,DevNode2_ex235_171.wav,watching_tv,235,171,2
train,target,DevNode3_ex235_176.wav,watching_tv,235,176,3
train,target,DevNode4_ex235_181.wav,watching_tv,235,181,4
train,target,DevNode1_ex235_186.wav,watching_tv,235,186,1
train,target,DevNode2_ex235_191.wav,watching_tv,235,191,2
train,target,DevNode3_ex235_197.wav,watching_tv,235,197,3
train,target,DevNode4_ex235_202.wav,watching_tv,235,202,4
train,target,DevNode1_ex235_207.wav,watching_tv,235,207,1
train,target,DevNode2_ex235_212.wav,watching_tv,235,212,2
train,target,DevNode3_ex235_217.wav,watching_tv,235,217,3
train,target,DevNode4_ex235_222.wav,watching_tv,235,222,4
train,target,DevNode1_ex235_227.wav,watching_tv,235,227,1
train,target,DevNode2_ex235_232.wav,watching_tv,235,232,2
train,target,DevNode3_ex235_238.wav,watching_tv,235,238,3
train,target,DevNode4_ex235_243.wav,watching_tv,235,243,4
train,target,DevNode1_ex235_248.wav,watching_tv,235,248,1
train,target,DevNode2_ex235_253.wav,watching_tv,235,253,2
train,target,DevNode3_ex235_258.wav,watching_tv,235,258,3
train,target,DevNode4_ex235_263.wav,watching_tv,235,263,4
train,target,DevNode1_ex235_268.wav,watching_tv,235,268,1
train,target,DevNode2_ex235_273.wav,watching_tv,235,273,2
train,target,DevNode3_ex235_279.wav,watching_tv,235,279,3
train,target,DevNode4_ex235_284.wav,watching_tv,235,284,4
train,target,DevNode1_ex235_289.wav,watching_tv,235,289,1
train,target,DevNode2_ex235_294.wav,watching_tv,235,294,2
train,target,DevNode3_ex235_299.wav,watching_tv,235,299,3
train,target,DevNode4_ex235_304.wav,watching_tv,235,304,4
train,target,DevNode1_ex235_309.wav,watching_tv,235,309,1
train,target,DevNode2_ex235_314.wav,watching_tv,235,314,2
train,target,DevNode3_ex235_320.wav,watching_tv,235,320,3
train,target,DevNode4_ex235_325.wav,watching_tv,235,325,4
train,target,DevNode1_ex235_330.wav,watching_tv,235,330,1
train,target,DevNode2_ex235_335.wav,watching_tv,235,335,2
train,target,DevNode3_ex235_340.wav,watching_tv,235,340,3
train,target,DevNode4_ex235_345.wav,watching_tv,235,345,4
train,target,DevNode1_ex235_350.wav,watching_tv,235,350,1
train,target,DevNode2_ex235_355.wav,watching_tv,235,355,2
train,target,DevNode3_ex235_361.wav,watching_tv,235,361,3
train,target,DevNode4_ex235_366.wav,watching_tv,235,366,4
train,target,DevNode1_ex235_371.wav,watching_tv,235,371,1
train,target,DevNode2_ex235_376.wav,watching_tv,235,376,2
train,target,DevNode3_ex235_381.wav,watching_tv,235,381,3
train,target,DevNode4_ex235_386.wav,watching_tv,235,386,4
train,target,DevNode1_ex235_391.wav,watching_tv,235,391,1
train,target,DevNode2_ex235_396.wav,watching_tv,235,396,2
train,target,DevNode3_ex235_402.wav,watching_tv,235,402,3
train,target,DevNode4_ex235_407.wav,watching_tv,235,407,4
train,target,DevNode1_ex235_412.wav,watching_tv,235,412,1
train,target,DevNode2_ex235_417.wav,watching_tv,235,417,2
train,target,DevNode3_ex235_422.wav,watching_tv,235,422,3
train,target,DevNode4_ex235_427.wav,watching_tv,235,427,4
train,target,DevNode1_ex235_432.wav,watching_tv,235,432,1
train,target,DevNode2_ex235_437.wav,watching_tv,235,437,2
train,target,DevNode3_ex235_443.wav,watching_tv,235,443,3
train,target,DevNode4_ex235_448.wav,watching_tv,235,448,4
train,target,DevNode1_ex235_453.wav,watching_tv,235,453,1
train,target,DevNode2_ex235_458.wav,watching_tv,235,458,2
train,target,DevNode3_ex235_463.wav,watching_tv,235,463,3
train,target,DevNode4_ex235_468.wav,watching_tv,235,468,4
train,target,DevNode1_ex235_473.wav,watching_tv,235,473,1
train,target,DevNode2_ex235_478.wav,watching_tv,235,478,2
train,target,DevNode3_ex235_484.wav,watching_tv,235,484,3
train,target,DevNode4_ex235_489.wav,watching_tv,235,489,4
train,target,DevNode1_ex235_494.wav,watching_tv,235,494,1
train,target,DevNode2_ex235_499.wav,watching_tv,235,499,2
train,target,DevNode3_ex235_504.wav,watching_tv,235,504,3
train,target,DevNode4_ex235_509.wav,watching_tv,235,509,4
train,target,DevNode1_ex235_514.wav,watching_tv,235,514,1
train,target,DevNode2_ex235_519.wav,watching_tv,235,519,2
train,target,DevNode3_ex235_525.wav,watching_tv,235,525,3
train,target,DevNode4_ex235_530.wav,watching_tv,235,530,4
train,target,DevNode1_ex235_535.wav,watching_tv,235,535,1
train,target,DevNode2_ex235_540.wav,watching_tv,235,540,2
train,target,DevNode3_ex235_545.wav,watching_tv,235,545,3
train,target,DevNode4_ex235_550.wav,watching_tv,235,550,4
train,target,DevNode1_ex235_555.wav,watching_tv,235,555,1
train,target,DevNode2_ex235_560.wav,watching_tv,235,560,2
val,target,DevNode1_ex229_1.wav,watching_tv,229,1,1
val,target,DevNode2_ex229_3.wav,watching_tv,229,3,2
val,target,DevNode3_ex229_6.wav,watching_tv,229,6,3
val,target,DevNode4_ex229_9.wav,watching_tv,229,9,4
val,target,DevNode1_ex229_12.wav,watching_tv,229,12,1
val,target,DevNode2_ex229_15.wav,watching_tv,229,15,2
val,target,DevNode3_ex229_18.wav,watching_tv,229,18,3
val,target,DevNode4_ex229_21.wav,watching_tv,229,21,4
val,target,DevNode1_ex229_24.wav,watching_tv,229,24,1
val,target,DevNode2_ex229_27.wav,watching_tv,229,27,2
val,target,DevNode3_ex229_30.wav,watching_tv,229,30,3
val,target,DevNode4_ex229_32.wav,watching_tv,229,32,4
val,target,DevNode1_ex229_35.wav,watching_tv,229,35,1
val,target,DevNode2_ex229_38.wav,watching_tv,229,38,2
val,target,DevNode3_ex229_41.wav,watching_tv,229,41,3
val,target,DevNode4_ex229_44.wav,watching_tv,229,44,4
val,target,DevNode1_ex229_47.wav,watching_tv,229,47,1
val,target,DevNode2_ex229_50.wav,watching_tv,229,50,2
val,target,DevNode3_ex229_53.wav,watching_tv,229,53,3
val,target,DevNode4_ex229_56.wav,watching_tv,229,56,4
val,target,DevNode1_ex229_59.wav,watching_tv,229,59,1
val,target,DevNode2_ex229_61.wav,watching_tv,229,61,2
val,target,DevNode3_ex229_64.wav,watching_tv,229,64,3
val,target,DevNode4_ex229_67.wav,watching_tv,229,67,4
val,target,DevNode1_ex229_70.wav,watching_tv,229,70,1
val,target,DevNode2_ex229_73.wav,watching_tv,229,73,2
val,target,DevNode3_ex229_76.wav,watching_tv,229,76,3
val,target,DevNode4_ex229_79.wav,watching_tv,229,79,4
val,target,DevNode1_ex229_82.wav,watching_tv,229,82,1
val,target,DevNode2_ex229_85.wav,watching_tv,229,85,2
val,target,DevNode3_ex229_88.wav,watching_tv,229,88,3
val,target,DevNode4_ex229_91.wav,watching_tv,229,91,4
val,target,DevNode1_ex229_93.wav,watching_tv,229,93,1
val,target,DevNode2_ex229_96.wav,watching_tv,229,96,2
val,target,DevNode3_ex229_99.wav,watching_tv,229,99,3
val,target,DevNode4_ex229_102.wav,watching_tv,229,102,4
val,target,DevNode1_ex229_105.wav,watching_tv,229,105,1
val,target,DevNode2_ex229_108.wav,watching_tv,229,108,2
val,target,DevNode3_ex229_111.wav,watching_tv,229,111,3
val,target,DevNode4_ex229_114.wav,watching_tv,229,114,4
val,target,DevNode1_ex229_117.wav,watching_tv,229,117,1
val,target,DevNode2_ex229_120.wav,watching_tv,229,120,2
val,target,DevNode3_ex229_122.wav,watching_tv,229,122,3
val,target,DevNode4_ex229_125.wav,watching_tv,229,125,4
val,target,DevNode1_ex229_128.wav,watching_tv,229,128,1
val,target,DevNode2_ex229_131.wav,watching_tv,229,131,2
val,target,DevNode3_ex229_134.wav,watching_tv,229,134,3
val,target,DevNode4_ex229_137.wav,watching_tv,229,137,4
val,target,DevNode1_ex229_140.wav,watching_tv,229,140,1
val,target,DevNode2_ex229_143.wav,watching_tv,229,143,2
val,target,DevNode3_ex229_146.wav,watching_tv,229,146,3
val,target,DevNode4_ex229_149.wav,watching_tv,229,149,4
val,target,DevNode1_ex229_151.wav,watching_tv,229,151,1
val,target,DevNode2_ex229_154.wav,watching_tv,229,154,2
val,target,DevNode3_ex229_157.wav,watching_tv,229,157,3
val,target,DevNode4_ex229_160.wav,watching_tv,229,160,4
val,target,DevNode1_ex229_163.wav,watching_tv,229,163,1
val,target,DevNode2_ex229_166.wav,watching_tv,229,166,2
val,target,DevNode3_ex229_169.wav,watching_tv,229,169,3
val,target,DevNode4_ex229_172.wav,watching_tv,229,172,4
val,target,DevNode1_ex229_175.wav,watching_tv,229,175,1
val,target,DevNode2_ex229_178.wav,watching_tv,229,178,2
val,target,DevNode3_ex229_181.wav,watching_tv,229,181,3
val,target,DevNode4_ex229_183.wav,watching_tv,229,183,4
val,target,DevNode1_ex229_186.wav,watching_tv,229,186,1
val,target,DevNode2_ex229_189.wav,watching_tv,229,189,2
val,target,DevNode3_ex229_192.wav,watching_tv,229,192,3
val,target,DevNode4_ex229_195.wav,watching_tv,229,195,4
val,target,DevNode1_ex229_198.wav,watching_tv,229,198,1
val,target,DevNode2_ex229_201.wav,watching_tv,229,201,2
val,target,DevNode3_ex229_204.wav,watching_tv,229,204,3
val,target,DevNode4_ex229_207.wav,watching_tv,229,207,4
val,target,DevNode1_ex229_210.wav,watching_tv,229,210,1
val,target,DevNode2_ex229_212.wav,watching_tv,229,212,2
val,target,DevNode3_ex229_215.wav,watching_tv,229,215,3
val,target,DevNode4_ex229_218.wav,watching_tv,229,218,4
val,target,DevNode1_ex229_221.wav,watching_tv,229,221,1
val,target,DevNode2_ex229_224.wav,watching_tv,229,224,2
val,target,DevNode3_ex229_227.wav,watching_tv,229,227,3
val,target,DevNode4_ex229_230.wav,watching_tv,229,230,4
val,target,DevNode1_ex229_233.wav,watching_tv,229,233,1
val,target,DevNode2_ex229_236.wav,watching_tv,229,236,2
val,target,DevNode3_ex229_239.wav,watching_tv,229,239,3
val,target,DevNode4_ex229_241.wav,watching_tv,229,241,4
val,target,DevNode1_ex229_244.wav,watching_tv,229,244,1
val,target,DevNode2_ex229_247.wav,watching_tv,229,247,2
val,target,DevNode3_ex229_250.wav,watching_tv,229,250,3
val,target,DevNode4_ex229_253.wav,watching_tv,229,253,4
val,target,DevNode1_ex229_256.wav,watching_tv,229,256,1
val,target,DevNode2_ex229_259.wav,watching_tv,229,259,2
val,target,DevNode3_ex229_262.wav,watching_tv,229,262,3
val,target,DevNode4_ex229_265.wav,watching_tv,229,265,4
val,target,DevNode1_ex229_268.wav,watching_tv,229,268,1
val,target,DevNode2_ex229_271.wav,watching_tv,229,271,2
val,target,DevNode3_ex229_273.wav,watching_tv,229,273,3
val,target,DevNode4_ex229_276.wav,watching_tv,229,276,4
val,target,DevNode1_ex229_279.wav,watching_tv,229,279,1
val,target,DevNode2_ex229_282.wav,watching_tv,229,282,2
val,target,DevNode3_ex229_285.wav,watching_tv,229,285,3
val,target,DevNode4_ex229_288.wav,watching_tv,229,288,4
val,target,DevNode1_ex229_291.wav,watching_tv,229,291,1
val,target,DevNode2_ex229_294.wav,watching_tv,229,294,2
val,target,DevNode3_ex229_297.wav,watching_tv,229,297,3
val,target,DevNode4_ex229_300.wav,watching_tv,229,300,4
val,target,DevNode1_ex229_302.wav,watching_tv,229,302,1
val,target,DevNode2_ex229_305.wav,watching_tv,229,305,2
val,target,DevNode3_ex229_308.wav,watching_tv,229,308,3
val,target,DevNode4_ex229_311.wav,watching_tv,229,311,4
val,target,DevNode1_ex229_314.wav,watching_tv,229,314,1
val,target,DevNode2_ex229_317.wav,watching_tv,229,317,2
val,target,DevNode3_ex229_320.wav,watching_tv,229,320,3
val,target,DevNode4_ex229_323.wav,watching_tv,229,323,4
val,target,DevNode1_ex229_326.wav,watching_tv,229,326,1
val,target,DevNode2_ex229_329.wav,watching_tv,229,329,2
val,target,DevNode3_ex229_332.wav,watching_tv,229,332,3
val,target,DevNode4_ex229_334.wav,watching_tv,229,334,4
val,target,DevNode1_ex229_337.wav,watching_tv,229,337,1
val,target,DevNode2_ex229_340.wav,watching_tv,229,340,2
val,target,DevNode3_ex229_343.wav,watching_tv,229,343,3
val,target,DevNode4_ex229_346.wav,watching_tv,229,346,4
val,target,DevNode1_ex229_349.wav,watching_tv,229,349,1
val,target,DevNode2_ex229_352.wav,watching_tv,229,352,2
val,target,DevNode3_ex229_355.wav,watching_tv,229,355,3
val,target,DevNode4_ex229_358.wav,watching_tv,229,358,4
val,target,DevNode1_ex229_361.wav,watching_tv,229,361,1
val,target,DevNode2_ex229_363.wav,watching_tv,229,363,2
val,target,DevNode3_ex229_366.wav,watching_tv,229,366,3
val,target,DevNode4_ex229_369.wav,watching_tv,229,369,4
val,target,DevNode1_ex229_372.wav,watching_tv,229,372,1
val,target,DevNode2_ex229_375.wav,watching_tv,229,375,2
val,target,DevNode3_ex229_378.wav,watching_tv,229,378,3
val,target,DevNode4_ex229_381.wav,watching_tv,229,381,4
val,target,DevNode1_ex229_384.wav,watching_tv,229,384,1
val,target,DevNode2_ex229_387.wav,watching_tv,229,387,2
val,target,DevNode3_ex229_390.wav,watching_tv,229,390,3
val,target,DevNode4_ex229_392.wav,watching_tv,229,392,4
val,target,DevNode1_ex229_395.wav,watching_tv,229,395,1
val,target,DevNode2_ex229_398.wav,watching_tv,229,398,2
val,target,DevNode3_ex229_401.wav,watching_tv,229,401,3
val,target,DevNode4_ex229_404.wav,watching_tv,229,404,4
val,target,DevNode1_ex229_407.wav,watching_tv,229,407,1
val,target,DevNode2_ex229_410.wav,watching_tv,229,410,2
val,target,DevNode3_ex229_413.wav,watching_tv,229,413,3
val,target,DevNode4_ex229_416.wav,watching_tv,229,416,4
val,target,DevNode1_ex229_419.wav,watching_tv,229,419,1
val,target,DevNode2_ex229_422.wav,watching_tv,229,422,2
val,target,DevNode3_ex229_424.wav,watching_tv,229,424,3
val,target,DevNode4_ex229_427.wav,watching_tv,229,427,4
val,target,DevNode1_ex229_430.wav,watching_tv,229,430,1
val,target,DevNode2_ex229_433.wav,watching_tv,229,433,2
val,target,DevNode3_ex233_1.wav,watching_tv,233,1,3
val,target,DevNode4_ex233_4.wav,watching_tv,233,4,4
val,target,DevNode1_ex233_7.wav,watching_tv,233,7,1
val,target,DevNode2_ex233_10.wav,watching_tv,233,10,2
val,target,DevNode3_ex233_13.wav,watching_tv,233,13,3
val,target,DevNode4_ex233_16.wav,watching_tv,233,16,4
val,target,DevNode1_ex233_18.wav,watching_tv,233,18,1
val,target,DevNode2_ex233_21.wav,watching_tv,233,21,2
val,target,DevNode3_ex233_24.wav,watching_tv,233,24,3
val,target,DevNode4_ex233_27.wav,watching_tv,233,27,4
val,target,DevNode1_ex233_30.wav,watching_tv,233,30,1
val,target,DevNode2_ex233_33.wav,watching_tv,233,33,2
val,target,DevNode3_ex233_36.wav,watching_tv,233,36,3
val,target,DevNode4_ex233_39.wav,watching_tv,233,39,4
val,target,DevNode1_ex233_42.wav,watching_tv,233,42,1
val,target,DevNode2_ex233_45.wav,watching_tv,233,45,2
val,target,DevNode3_ex233_47.wav,watching_tv,233,47,3
val,target,DevNode4_ex233_50.wav,watching_tv,233,50,4
val,target,DevNode1_ex233_53.wav,watching_tv,233,53,1
val,target,DevNode2_ex233_56.wav,watching_tv,233,56,2
val,target,DevNode3_ex233_59.wav,watching_tv,233,59,3
val,target,DevNode4_ex233_62.wav,watching_tv,233,62,4
val,target,DevNode1_ex233_65.wav,watching_tv,233,65,1
val,target,DevNode2_ex233_68.wav,watching_tv,233,68,2
val,target,DevNode3_ex233_71.wav,watching_tv,233,71,3
val,target,DevNode4_ex233_74.wav,watching_tv,233,74,4
val,target,DevNode1_ex233_77.wav,watching_tv,233,77,1
val,target,DevNode2_ex233_79.wav,watching_tv,233,79,2
val,target,DevNode3_ex233_82.wav,watching_tv,233,82,3
val,target,DevNode4_ex233_85.wav,watching_tv,233,85,4
val,target,DevNode1_ex233_88.wav,watching_tv,233,88,1
val,target,DevNode2_ex233_91.wav,watching_tv,233,91,2
val,target,DevNode3_ex233_94.wav,watching_tv,233,94,3
val,target,DevNode4_ex233_97.wav,watching_tv,233,97,4
val,target,DevNode1_ex233_100.wav,watching_tv,233,100,1
val,target,DevNode2_ex233_103.wav,watching_tv,233,103,2
val,target,DevNode3_ex233_106.wav,watching_tv,233,106,3
val,target,DevNode4_ex233_108.wav,watching_tv,233,108,4
val,target,DevNode1_ex233_111.wav,watching_tv,233,111,1
val,target,DevNode2_ex233_114.wav,watching_tv,233,114,2
val,target,DevNode3_ex233_117.wav,watching_tv,233,117,3
val,target,DevNode4_ex233_120.wav,watching_tv,233,120,4
val,target,DevNode1_ex233_123.wav,watching_tv,233,123,1
val,target,DevNode2_ex233_126.wav,watching_tv,233,126,2
val,target,DevNode3_ex233_129.wav,watching_tv,233,129,3
val,target,DevNode4_ex233_132.wav,watching_tv,233,132,4
val,target,DevNode1_ex233_135.wav,watching_tv,233,135,1
val,target,DevNode2_ex233_138.wav,watching_tv,233,138,2
val,target,DevNode3_ex233_140.wav,watching_tv,233,140,3
val,target,DevNode4_ex233_143.wav,watching_tv,233,143,4
val,target,DevNode1_ex233_146.wav,watching_tv,233,146,1
val,target,DevNode2_ex233_149.wav,watching_tv,233,149,2
val,target,DevNode3_ex233_152.wav,watching_tv,233,152,3
val,target,DevNode4_ex233_155.wav,watching_tv,233,155,4
val,target,DevNode1_ex233_158.wav,watching_tv,233,158,1
val,target,DevNode2_ex233_161.wav,watching_tv,233,161,2
val,target,DevNode3_ex233_164.wav,watching_tv,233,164,3
val,target,DevNode4_ex233_167.wav,watching_tv,233,167,4
val,target,DevNode1_ex233_169.wav,watching_tv,233,169,1
val,target,DevNode2_ex233_172.wav,watching_tv,233,172,2
val,target,DevNode3_ex233_175.wav,watching_tv,233,175,3
val,target,DevNode4_ex233_178.wav,watching_tv,233,178,4
val,target,DevNode1_ex233_181.wav,watching_tv,233,181,1
val,target,DevNode2_ex233_184.wav,watching_tv,233,184,2
val,target,DevNode3_ex233_187.wav,watching_tv,233,187,3
val,target,DevNode4_ex233_190.wav,watching_tv,233,190,4
val,target,DevNode1_ex233_193.wav,watching_tv,233,193,1
val,target,DevNode2_ex233_196.wav,watching_tv,233,196,2
val,target,DevNode3_ex233_198.wav,watching_tv,233,198,3
val,target,DevNode4_ex233_201.wav,watching_tv,233,201,4
val,target,DevNode1_ex233_204.wav,watching_tv,233,204,1
val,target,DevNode2_ex233_207.wav,watching_tv,233,207,2
val,target,DevNode3_ex233_210.wav,watching_tv,233,210,3
val,target,DevNode4_ex233_213.wav,watching_tv,233,213,4
val,target,DevNode1_ex233_216.wav,watching_tv,233,216,1
val,target,DevNode2_ex233_219.wav,watching_tv,233,219,2
val,target,DevNode3_ex233_222.wav,watching_tv,233,222,3
val,target,DevNode4_ex233_225.wav,watching_tv,233,225,4
val,target,DevNode1_ex233_228.wav,watching_tv,233,228,1
val,target,DevNode2_ex233_230.wav,watching_tv,233,230,2
val,target,DevNode3_ex233_233.wav,watching_tv,233,233,3
val,target,DevNode4_ex233_236.wav,watching_tv,233,236,4
val,target,DevNode1_ex233_239.wav,watching_tv,233,239,1
val,target,DevNode2_ex233_242.wav,watching_tv,233,242,2
val,target,DevNode3_ex233_245.wav,watching_tv,233,245,3
val,target,DevNode4_ex233_248.wav,watching_tv,233,248,4
val,target,DevNode1_ex233_251.wav,watching_tv,233,251,1
val,target,DevNode2_ex233_254.wav,watching_tv,233,254,2
val,target,DevNode3_ex233_257.wav,watching_tv,233,257,3
val,target,DevNode4_ex233_259.wav,watching_tv,233,259,4
val,target,DevNode1_ex233_262.wav,watching_tv,233,262,1
val,target,DevNode2_ex233_265.wav,watching_tv,233,265,2
val,target,DevNode3_ex233_268.wav,watching_tv,233,268,3
val,target,DevNode4_ex233_271.wav,watching_tv,233,271,4
val,target,DevNode1_ex233_274.wav,watching_tv,233,274,1
val,target,DevNode2_ex233_277.wav,watching_tv,233,277,2
val,target,DevNode3_ex233_280.wav,watching_tv,233,280,3
val,target,DevNode4_ex233_283.wav,watching_tv,233,283,4
val,target,DevNode1_ex233_286.wav,watching_tv,233,286,1
val,target,DevNode2_ex233_288.wav,watching_tv,233,288,2
val,target,DevNode3_ex233_291.wav,watching_tv,233,291,3
